No,video name,video link,video description,video description(ENG),examplefilename,examplefile download link,classification,Key,O X,sample,dubbing,caption
306,GridView - autoFit,https://youtu.be/pjEYTl_b7TI,전체 컬럼 혹은 마지막 컬럼의 폭을 조절하여 GridView 전체 너비를 채움.,Automatically fits all or only the last column to the full width of the GridView. ,/GridView/_General/autoFit_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/autoFit_GridView.xml?version=1&modificationDate=1651120054847&api=v2,GridView,autoFit_GridView,Sample O Dubbing O,O,O,
307,GridView - autoFit & autoFitMinWidth,https://youtu.be/VtwE8p1ALfc,"GridView의 너비가 특정 값 이상인 경우, 컬럼 폭을 조절하여 GridView의 전체 너비를 채움. ","Automatically fits columns to the full width of the GridView only when the GridView is wider than specified. 
",/GridView/_General/autoFit_autoFitMinWidth_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/autoFit_autoFitMinWidth_GridView.xml?version=1&modificationDate=1651121814905&api=v2,GridView,autoFit_autoFitMinWidth_GridView,Sample O Dubbing O,O,O,
308,GridView - setAutoFit() & clearAutoFit(),https://youtu.be/08K5gCovQcc,"GridView의 autoFit 속성을 적용하거나 취소. 
",Apply or cancel autoFit property setting in the GridView. ,/GridView/_General/setAutoFit_clearAutoFit_GridView/,https://inswave.com/confluence/download/attachments/20121060/setAutoFit_clearAutoFit_GridView.zip?version=1&modificationDate=1651043741594&api=v2,GridView,setAutoFit_clearAutoFit_GridView,Sample O Dubbing O,O,O,
309,Group - Styling,https://youtu.be/N7kfGHs-CR4,Group 컴포넌트 스타일링 팁. ,Group component styling tips. ,/Group/styling_Group.xml,https://inswave.com/confluence/download/attachments/19072132/styling_Group.xml?version=1&modificationDate=1650439082656&api=v2,Group,styling_Group,Sample O Dubbing O,O,O,
310,TableLayout - Introduction,https://youtu.be/FgJIBcSgqTI,TableLayout 소개. ,Introduction to TableLayout. ,/TableLayout/introduction_TableLayout.xml,https://inswave.com/confluence/download/attachments/17110136/introduction_TableLayout.xml?version=1&modificationDate=1651642104815&api=v2,TableLayout,introduction_TableLayout,Sample O Dubbing O,O,O,
311,"TableLayout - adaptive=""layout"" & adaptiveThreshold",https://youtu.be/q8tQ06AF3G8,적응형 웹 적용. ,Apply adaptive web design. ,/TableLayout/adaptive_adaptiveThreshold_TableLayout.xml,https://inswave.com/confluence/download/attachments/17110136/adaptive_adaptiveThreshold_TableLayout.xml?version=1&modificationDate=1651643154818&api=v2,TableLayout,adaptive_adaptiveThreshold_TableLayout,Sample O Dubbing O,O,O,
312,TextBox - tagname,https://youtu.be/-_7Mjl_BPdg,HTML 태그 사용.,Use HTML tags. ,/TextBox/tagname_TextBox.xml,https://inswave.com/confluence/download/attachments/17110138/tagname_TextBox.xml?version=1&modificationDate=1651640826616&api=v2,TextBox,tagname_TextBox,Sample O Dubbing O Caption O,O,O,O
313,$p - executeSubmission() & DataList & GridView,https://youtu.be/hK4KZi9vA5k,GridView와 바인딩된 DataList에 원격지의 데이터를 로딩. ,Load remote data to DataList which is bound with the GridView.,/$p/Submission/executeSubmission_$p_DataList_GridView/,https://inswave.com/confluence/download/attachments/19076689/executeSubmission_%24p_DataList_GridView.zip?version=1&modificationDate=1652235109948&api=v2,$p,executeSubmission_$p_DataList_GridView,Sample O Dubbing O Caption O,O,O,O
314,SelectBox - depthColumn,https://youtu.be/K7FZqdsSXro,계층 구조의 데이터를 선택 항목으로 표시. ,Display selection items in hierarchy. ,/SelectBox/depthColumn_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/depthColumn_SelectBox.xml?version=1&modificationDate=1652236174845&api=v2,SelectBox,depthColumn_SelectBox,Sample O Dubbing O Caption O,O,O,O
315,WebSquare.logger - enableContextMenu() & disableContextMenu(),https://youtu.be/nGZQwuYFjkg,디버깅 메뉴를 동적으로 허용하거나 차단. ,Allow or block debugging menus.,/_WebSquare.logger/enableContextMenu_disableContextMenu_WebSquare_logger.xml,https://inswave.com/confluence/download/attachments/20711780/enableContextMenu_disableContextMenu_WebSquare_logger.xml?version=1&modificationDate=1652333673493&api=v2,WebSquare.logger,enableContextMenu_disableContextMenu_WebSquare_logger,Sample O Dubbing O Caption O,O,O,O
316,Accordion - enterKeyPanelToggle,https://youtu.be/1fSpSevuwGA,Enter 키를 이용하여 패널을 열고 닫기.,Open or close panels by pressing Enter. ,/Accordion/enterKeyPanelToggle_Accordion.xml,https://inswave.com/confluence/download/attachments/19080644/enterKeyPanelToggle_Accordion.xml?version=1&modificationDate=1653436280610&api=v2,Accordion,enterKeyPanelToggle_Accordion,Sample O Dubbing O Caption O,O,O,O
317,TextArea - showPlaceHolderOnReadOnly,https://youtu.be/oG856h31NQE,읽기 전용 모드 혹은 비활성화 상태에서도 placeholder를 표시. ,Display placeholder on readOnly or disabled mode. ,/TextArea/showPlaceHolderOnReadOnly_TextArea.xml,https://inswave.com/confluence/download/attachments/20711784/showPlaceHolderOnReadOnly_TextArea.xml?version=1&modificationDate=1652246295211&api=v2,TextArea,showPlaceHolderOnReadOnly_TextArea,Sample O Dubbing O Caption O,O,O,O
318,InputCalendar - disableDate(),https://youtu.be/Jl3g8DH0qN0,공휴일을 포함한 지정한 날짜들을 비활성화. ,Disable specified date(s) including holidays.,/InputCalendar/disableDate_inputCalendar.xml,https://inswave.com/confluence/download/attachments/17110100/disableDate_inputCalendar.xml?version=1&modificationDate=1652246568414&api=v2,InputCalendar,disableDate_InputCalendar,Sample O Dubbing O Caption O,O,O,O
319,GridView - dataDragSelect & useShiftKey to copy,https://youtu.be/bXdHyR0HuJQ,마우스 드래깅 혹은 Shift 키를 사용하여 여러 셀들을 선택한 후 다른 GridView로 복사하기. ,Drag multiple cells with a mouse or select multiple cells with Shift key and copy them to another GridView. ,/GridView/Dragging/dataDragSelect_useShiftKey_to_copy_GridView/,https://inswave.com/confluence/download/attachments/20121062/dataDragSelect_useShiftKey_to_copy_GridView.zip?version=1&modificationDate=1653545958446&api=v2,GridView,dataDragSelect_useShiftKey_to_copy_GridView,Sample O Dubbing O Caption O,O,O,O
320,GridView - onscrollstart & alwaysTriggerScrollStart,https://youtu.be/x9bKnWeS3OA,onscrollstart 이벤트는 세로 스크롤이 GridView 상단에 닿을 때 발생. ,onscrollstart event is triggered upon the vertical scroll reaching the top of the GridView. ,/GridView/Events/onscrollstart_alwaysTriggerScrollStart_GridView/,https://inswave.com/confluence/download/attachments/20121060/onscrollstart_alwaysTriggerScrollStart_GridView.zip?version=1&modificationDate=1653456258000&api=v2,GridView,onscrollstart_alwaysTriggerScrollStart_GridView,Sample O Dubbing O Caption O,O,O,O
321,"Spinner - autoFocus & nextTabID & dataType=""date"" & dateIncrementType",https://youtu.be/VDVxknvJ8KA,"날짜를 입력할 경우, nextTabID 컴포넌트로 포커스를 이동. ",Moves the focus to nextTabID component upon entering a date.,/Spinner/autoFocus_nextTabID_dataType_dateIncrementType_Spinner.xml,https://inswave.com/confluence/download/attachments/18450613/autoFocus_nextTabID_dataType_dateIncrementType_Spinner.xml?version=1&modificationDate=1653540940524&api=v2,Spinner,autoFocus_nextTabID_dataType_dateIncrementType_Spinner,Sample O Dubbing O Caption O,O,O,O
322,AutoComplete - autoFocus & nextTabID,https://youtu.be/hlmFVdkh060,"선택 목록의 값과 일치하는 값이 입력될 경우, nextTabID 컴포넌트로 포커스를 이동.",Moves the focus to nextTabID component upon entering data exactly matching with one of the items on the selection list.  ,/AutoComplete/autoFocus_nextTabID_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/autoFocus_nextTabID_AutoComplete.xml?version=1&modificationDate=1653457370396&api=v2,AutoComplete,autoFocus_nextTabID_AutoComplete,Sample O Dubbing O Caption O,O,O,O
323,Page - initScript,https://youtu.be/54iqywe5iF0,페이지 로딩 직후 실행되며 scwin.onpageload 이전에 실행. ,Executed upon page loading BEFORE scwin.onpageload script.  ,/_Page_SP4/initScript_Page/,https://inswave.com/confluence/download/attachments/18448572/initScript_Page.zip?version=1&modificationDate=1654217608836&api=v2,Page,initScript_Page,Sample O Dubbing O Caption O,O,O,O
324,Page - postScript,https://youtu.be/ruLrqseKaNs,페이지 로딩 시 scwin.onpageload 스크립트가 실행된 후에 실행. ,Executed AFTER scwin.onpageload script.,/_Page_SP4/postScript_Page/,https://inswave.com/confluence/download/attachments/18448572/postScript_Page.zip?version=1&modificationDate=1654220304979&api=v2,Page,postScript_Page,Sample O Dubbing O Caption O,O,O,O
325,TabControl - onscrollleftbtnclick & onscrollrightbtnclick & onsubmenubtnclick,https://youtu.be/81mP-CegE6k,사용자가 스크롤 바의 버튼 중 하나를 클릭할 때 발생. ,"Triggered upon user’s clicking buttons on the scroll bar. 
",/TabControl/onscrollleftbtnclick_onscrollrightbtnclick_onsubmenubtnclick_TabControl.xml,https://inswave.com/confluence/download/attachments/17110132/onscrollleftbtnclick_onscrollrightbtnclick_onsubmenubtnclick_TabControl.xml?version=1&modificationDate=1654671146714&api=v2,TabControl,onscrollleftbtnclick_onscrollrightbtnclick_onsubmenubtnclick_TabControl,Sample O Dubbing O Caption O,O,O,O
326,GridView - advancedExcelUpload() & options.decimal & options.applyDecimal,https://youtu.be/1kVpL-Nw3hc,Excel 파일의 소수점 데이터를 Excel 표시 형식(“일반” 혹은 “숫자”)에 상관 없이 반올림하여 GridView로 업로드.,Round up the decimal point numbers in text or number format in the Excel file and upload to GridView. ,/GridView/Excel/advancedExcelUpload_decimal_applyDecimal_GridView/,https://inswave.com/confluence/download/attachments/20121064/advancedExcelUpload_decimal_applyDecimal_GridView.zip?version=1&modificationDate=1654671082294&api=v2,GridView,advancedExcelUpload_decimal_applyDecimal_GridView,Sample O Dubbing O Caption O,O,O,O
327,Page - script execution sequence,https://youtu.be/r7WapwWZoZw,"WFrame이 중첩된 경우 onpageload, initScript, postScript 실행 순서.","Understand execution sequence of scwin.onpageload, initScript, and postScript in case there are multiple WFrames. ",/_Page_SP4/script_execution_sequence_Page/,https://inswave.com/confluence/download/attachments/18448572/script_execution_sequence_Page.zip?version=1&modificationDate=1654824195025&api=v2,Page,script_execution_sequence_Page,Sample O Dubbing O Caption O,O,O,O
328,Page - onpageload,https://youtu.be/Sw4DU7GlCK4,페이지 로딩 직후 발생하는 이벤트.  페이지 로딩 직후 실행할 함수를 정의. (scwin.onpageload),Triggered upon page loading. Define a function to execute upon page loading.,/_Page_SP4/onpageload_Page.xml,https://inswave.com/confluence/download/attachments/18448572/onpageload_Page.xml?version=1&modificationDate=1654827382277&api=v2,Page,onpageload_Page,Sample O Dubbing O Caption O,O,O,O
329,"gridView.column - inputType=""drilldown""",https://youtu.be/S87KThzT_SY,GridView 특정 컬럼의 inputType을 “drilldown”으로 설정. ,Set the inputType of a GridView column as “drilldown”. ,/GridView/inputType/inputType_drilldown_gridView_column/,https://inswave.com/confluence/download/attachments/20121068/inputType_drilldown_gridView_column.zip?version=1&modificationDate=1654835830136&api=v2,gridView.column,inputType_drilldown_gridView_column,Sample O Dubbing O Caption O,O,O,O
330,TextBox - tooltipDisplay & tooltipShowAlways,https://youtu.be/FKwA33pBzYQ,(데이터 길이가 짧아서 화면에 모두 표시되는 경우에도) 항상 툴팁을 표시.,Display tooltip all the time regardless of the data length. ,/TextBox/tooltipDisplay_tooltipShowAlways_TextBox.xml,https://inswave.com/confluence/download/attachments/17110138/tooltipDisplay_tooltipShowAlways_TextBox.xml?version=1&modificationDate=1654837050940&api=v2,TextBox,tooltipDisplay_tooltipShowAlways_TextBox,Sample O Dubbing O Caption O,O,O,O
331,WFrame - onpageload execution sequence,https://youtu.be/dhRGB_CQnAw,WFrame이 중첩된 경우 scwin.onpageload 실행 순서.,Execution sequence of scwin.onpageload when there are multiple WFrames. ,/WFrame/onpageload_execution_sequence_WFrame/,https://inswave.com/confluence/download/attachments/17110102/onpageload_execution_sequence_WFrame.zip?version=1&modificationDate=1654839366129&api=v2,WFrame,onpageload_execution_sequence_WFrame,Sample O Dubbing O Caption O,O,O,O
332,"gridView.column = inputType=""checkbox"" & checkHeaderOnviewchange",https://youtu.be/CcE_1CQpaq4,"헤더의 체크박스를 선택할 경우, 선택되거나 선택 해제되는 행의 개수만큼 onveiwchange 이벤트를 발생. ",Trigger as many onveiwchange events as the number of the rows selected/unselected by user’s clicking the checkbox header. ,/GridView/inputType/inputType_checkbox_checkHeaderOnviewchange_gridView_column.xml,https://inswave.com/confluence/download/attachments/20121068/inputType_checkbox_checkHeaderOnviewchange_gridView_column.xml?version=1&modificationDate=1655968034036&api=v2,GridView,inputType_checkbox_checkHeaderOnviewchange_gridView_column,Sample O Dubbing O Caption O,O,O,O
333,$p - getSubmission() & subObj.setRequestHeader(),https://youtu.be/7_kb6Y7Oji4,각 Submission 별로 requestHeader를 설정. ,Set requestHeader for each submission.,/$p/Submission/setRequestHeader_getSubmission_$p/,https://inswave.com/confluence/download/attachments/19076689/setRequestHeader_getSubmission_%24p.zip?version=1&modificationDate=1655967808747&api=v2,$p,setRequestHeader_getSubmission_$p,Sample O Dubbing O Caption O,O,O,O
334,SelectBox - depthColumnHeight & depthColumnWidth,https://youtu.be/AAwd4cM5MmY,"계층 구조의 선택 항목을 표시할 경우, 선택 목록의 높이 및 너비를 지정.",Set the height and the width of the hierarchical select item list. ,/SelectBox/depthColumnHeight_depthColumnWidth_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/depthColumnHeight_depthColumnWidth_SelectBox.xml?version=1&modificationDate=1656635290741&api=v2,SelectBox,depthColumnHeight_depthColumnWidth_SelectBox,Sample O Dubbing O Caption O,O,O,O
335,Accordion - getOpenPanelListInfo(),https://youtu.be/yWgZuaPL_JQ,현재 열려 있는 모든 패널들의 속성을 반환. ,Returns properties of all panels currently open. ,/Accordion/getOpenPanelListInfo_Accordion.xml,https://inswave.com/confluence/download/attachments/19080644/getOpenPanelListInfo_Accordion.xml?version=1&modificationDate=1656899432487&api=v2,Accordion,getOpenPanelListInfo_Accordion,Sample O Dubbing O Caption O,O,O,O
336,Accordion - getOpenPanelInfo(),https://youtu.be/1O4RTyEfGwg,현재 열린 패널 중 첫 번째 혹은 지정한 인덱스에 해당하는 패널의 속성을 반환.,Returns properties of the first or the specified panel among the open panels. ,/Accordion/getOpenPanelInfo_Accordion.xml,https://inswave.com/confluence/download/attachments/19080644/getOpenPanelInfo_Accordion.xml?version=1&modificationDate=1656899366472&api=v2,Accordion,getOpenPanelInfo_Accordion,Sample O Dubbing O Caption O,O,O,O
337,SearchBox - setRef(),https://youtu.be/bVHR842dBRQ,ref 속성(바인딩하는 DataMap의 key 혹은 DataList의 column)을 직접 설정.  ,"Dynamically sets the ref (key of the DataMap or column of the DataList bound with the SearchBox.)
",/SearchBox/setRef_SearchBox.xml,https://inswave.com/confluence/download/attachments/20714747/setRef_SearchBox.xml?version=1&modificationDate=1656899549411&api=v2,SearchBox,setRef_SearchBox,Sample O Dubbing O Caption O,O,O,O
